Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
simple	blue to purple or pink to red	alternate	lobes or teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Phacelia minor	Phacelia	Boraginaceae	Boraginales
simple	white	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Heliotropium curassavicum	Heliotropium	Boraginaceae	Boraginales
simple	pink to red or white	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Alcea rosea	Alcea	Malvaceae	Malvales
simple	white	alternate or opposite or whorled	lobes	radially symmetrical	5	fused	5	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Hottonia inflata	Hottonia	Primulaceae	Ericales
simple	?	alternate	entire	?	0	unfused or fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open or dry & doesn't split open or fleshy	no bulbils	?	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	?	subshrub or vine or herb	not parasitic	no spines or with spines	Saururus cernuus	Saururus	Saururaceae	Piperales
compound	yellow	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Sanicula odorata	Sanicula	Apiaceae	Apiales
compound	blue to purple or pink to red or white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Pimpinella saxifraga	Pimpinella	Apiaceae	Apiales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Potentilla pulcherrima	Potentilla	Rosaceae	Rosales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Geum macrophyllum	Geum	Rosaceae	Rosales
simple	?	alternate	teeth	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium murale	Chenopodium	Amaranthaceae	Caryophyllales
simple	?	alternate	entire	radially symmetrical	4 or 5	unfused	0 or 5	dry & splits open	no bulbils	blue to purple or green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus caudatus	Amaranthus	Amaranthaceae	Caryophyllales
simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Turritis glabra	Turritis	Brassicaceae	Brassicales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown	?	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Suaeda maritima	Suaeda	Amaranthaceae	Caryophyllales
simple	blue to purple or pink to red or white	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Ipomoea lacunosa	Ipomoea	Convolvulaceae	Solanales
compound	blue to purple or pink to red or white	alternate	teeth or entire	bilaterally symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Peritoma serrulata	Peritoma	Cleomaceae	Brassicales
simple	pink to red	alternate or whorled	entire	radially symmetrical	5	unfused	3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Lechea tenuifolia	Lechea	Cistaceae	Malvales
simple	green to brown or pink to red or white	alternate or basal	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Bistorta vivipara	Bistorta	Polygonaceae	Caryophyllales
compound	other or pink to red or white	alternate	lobes or entire	radially symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	unfused	13	dry & splits open	no bulbils	other or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Paeonia officinalis	Paeonia	Paeoniaceae	Saxifragales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Potentilla rivalis	Potentilla	Rosaceae	Rosales
simple	?	alternate	entire	radially symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	unfused or fused	3	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Polycnemum majus	Polycnemum	Amaranthaceae	Caryophyllales
simple	yellow	alternate	lobes	bilaterally symmetrical	2 or 4	fused	4	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic or parasitic on other plants	no spines or with spines	Pedicularis furbishiae	Pedicularis	Orobanchaceae	Lamiales
simple	orange or pink to red or yellow	alternate	entire	radially symmetrical	4 or 5	unfused	8 or 9 or 10	dry & splits open	no bulbils	orange or pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	parasite of fungi	no spines or with spines	Hypopitys monotropa	Hypopitys	Ericaceae	Ericales
simple	blue to purple or pink to red	opposite	lobes	radially symmetrical	5	unfused	10	dry & doesn't split open	no bulbils	blue to purple or pink to red	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Geranium carolinianum	Geranium	Geraniaceae	Geraniales
simple	?	alternate	entire	radially symmetrical	5	unfused	0 or 5	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus palmeri	Amaranthus	Amaranthaceae	Caryophyllales
compound or simple	yellow	alternate	lobes or teeth	radially symmetrical	4	unfused or fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Rorippa aquatica	Rorippa	Brassicaceae	Brassicales
simple	blue to purple or white	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Hackelia virginiana	Hackelia	Boraginaceae	Boraginales
simple	white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lepidium campestre	Lepidium	Brassicaceae	Brassicales
compound	white	alternate	lobes	radially symmetrical or bilaterally symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Osmorhiza depauperata	Osmorhiza	Apiaceae	Apiales
compound or simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Sium suave	Sium	Apiaceae	Apiales
simple	yellow	alternate	entire	radially symmetrical	5	unfused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Sedum album	Sedum	Crassulaceae	Saxifragales
compound or simple	white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	1	dry & splits open or dry & doesn't split open or fleshy	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Lepidium didymum	Lepidium	Brassicaceae	Brassicales
simple	white or yellow	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Lithospermum officinale	Lithospermum	Boraginaceae	Boraginales
simple	green to brown or white	opposite	entire	radially symmetrical	2 or 3	unfused or fused	1	dry & splits open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Elatine minima	Elatine	Elatinaceae	Malpighiales
compound	white or yellow	alternate	lobes or teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Geum virginianum	Geum	Rosaceae	Rosales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	4 or 5	fused	5 or 6	dry & doesn't split open	no bulbils	green to brown or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Persicaria lapathifolia	Persicaria	Polygonaceae	Caryophyllales
simple	white	alternate	entire	radially symmetrical	4 or 5	unfused	5	dry & doesn't split open or fleshy	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	parasitic on other plants	no spines or with spines	Comandra umbellata	Comandra	Santalaceae	Santalales
